date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:04	23198/23198	---M-Z	200	added ('OK')	application/javascript	etag:%2281e7b-5a9e-5600d30041b0a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/assets/js/jquery.fancybox.pack.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/assets/js/jquery.fancybox.pack.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/)
20:32:04	2716/2716	---M-Z	200	added ('OK')	application/javascript	etag:%2281e7c-a9c-5600d300989aa%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/assets/js/jquery.sticky-kit.min.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/assets/js/jquery.sticky-kit.min.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/)
20:32:05	1966/1966	---M-Z	200	added ('OK')	application/javascript	etag:%2281e7d-7ae-5600d300a83aa%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/assets/js/script.js	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/assets/js/script.js	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-3/)
20:32:05	334/334	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:23%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/ribbon.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/ribbon.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/pricing-table.html)
20:32:06	339/339	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:23%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/css/invoice.min.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/css/invoice.min.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/invoice.html)
20:32:07	344/344	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:24%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/logo-blacknwhite.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/logo-blacknwhite.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/invoice.html)
20:32:07	342/342	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:25%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/paypal.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/paypal.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/invoice.html)
20:32:08	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:25%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/americanexpress.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/americanexpress.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/invoice.html)
20:32:09	346/346	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:26%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/mastercard.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/mastercard.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/invoice.html)
20:32:09	340/340	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:27%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/visa.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/invoice/visa.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/invoice.html)
20:32:11	1041/1041	---M-Z	200	added ('OK')	text/css	etag:%2222797-411-5600d175bba4a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/css/lockscreen.min.css	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/css/lockscreen.min.css	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/lock.html)
20:32:11	628/628	---M--	200	added ('OK')	image/png	etag:%2242abc-274-5600d188814ea%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/img/logo-o.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/img/logo-o.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/lock.html)
20:32:12	12300/12300	---M--	200	added ('OK')	image/png	etag:%2242ad9-300c-5600d18fedb2a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/img/avatars/sunny-big.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/img/avatars/sunny-big.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/lock.html)
20:32:13	337/337	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:30%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/chat.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/img/demo/chat.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/ajax/chat.html)
20:32:24	14079/14079	---M--	200	added ('OK')	text/html	etag:%2281da1-36ff-5600d2aa1bfaa%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.eot	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css)
20:32:25	14079/14079	---M--	200	added ('OK')	text/html	etag:%2281da1-36ff-5600d2aa1bfaa%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.eot?	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regulard41d.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css)
20:32:26	16448/16448	---M--	200	added ('OK')	text/html	etag:%2281da3-4040-5600d2aa9ddca%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.woff	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular-2.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css)
20:32:27	29512/29512	---M--	200	added ('OK')	text/html	etag:%2281da2-7348-5600d2aa912aa%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.ttf	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular-3.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css)
20:32:29	63384/63384	---M--	200	added ('OK')	image/svg+xml	etag:%2281da0-f798-5600d2aa2e88a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.svg	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/glyphicons-halflings-regular.svg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/bootstrap.min.css)
20:32:29	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:45%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/images/gradient/g30.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/images/gradient/g30.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:29	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:47%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/images/gradient/g40.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/images/gradient/g40.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:30	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:47%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/shadow1.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/shadow1.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:31	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:48%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/shadow2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/shadow2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:31	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:49%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/shadow3.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/shadow3.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:32	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:49%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:32	357/357	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:50%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile_white.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile_white.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:33	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:50%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile_3x3.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile_3x3.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:34	361/361	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:51%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile_3x3_white.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/gridtile_3x3_white.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:34	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:52%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/boxed_bgtile.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/boxed_bgtile.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:35	359/359	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:52%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/navigdots_bgtile.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/navigdots_bgtile.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:36	349/349	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:53%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullet.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullet.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:36	350/350	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:53%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullets.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullets.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:37	351/351	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:54%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullets2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullets2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:37	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:55%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullet_boxed.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/bullet_boxed.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:38	352/352	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:55%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/navigdots.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/navigdots.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:39	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:56%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/large_left.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/large_left.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:39	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:57%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/large_right.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/large_right.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:40	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:57%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_left.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_left.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:41	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:58%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_right.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_right.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:41	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:59%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_left.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_left.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:42	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:02:59%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_right.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_right.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:43	359/359	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:00%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_left_boxed.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_left_boxed.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:43	360/360	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:00%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_right_boxed.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/small_right_boxed.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:44	352/352	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:01%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrowleft.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrowleft.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:44	353/353	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:02%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrowright.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrowright.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:45	354/354	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:02%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_left2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_left2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:46	355/355	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:03%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_right2.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/arrow_right2.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:46	120/120	---M--	200	added ('OK')	image/png	etag:%2281e1d-78-5600d2d7e5a8a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/img/slider/timer.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/img/slider/timer.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:47	352/352	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:04%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/coloredbg.png	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/coloredbg.png	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:48	349/349	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Apr%202018%2015:03:05%20GMT	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/loader.gif	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/assets/loader.gif	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:48	12136/12136	---M--	200	added ('OK')	text/html	etag:%2281e05-2f68-5600d2d12042a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons.eot?5510888	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons90c6.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:49	7536/7536	---M--	200	added ('OK')	text/html	etag:%2281e07-1d70-5600d2d18ab4a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons.woff?5510888	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons90c6-2.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:50	11968/11968	---M--	200	added ('OK')	text/html	etag:%2281e06-2ec0-5600d2d186cca%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons.ttf?5510888	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons90c6-3.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:50	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%2281e04-34dc-5600d2d11b60a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons.svg?5510888	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/fonts/revicons/revicons90c6.svg	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/css/settings.css)
20:32:52	38205/38205	---M--	200	added ('OK')	text/html	etag:%2281dda-953d-5600d2c432b0a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/fonts/fontawesome-webfontba72.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/css/font-awesome.min.css)
20:32:52	38205/38205	---M--	200	added ('OK')	text/html	etag:%2281dda-953d-5600d2c432b0a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/fonts/fontawesome-webfontd41d.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/css/font-awesome.min.css)
20:32:54	44432/44432	---M--	200	added ('OK')	text/html	etag:%2281ddd-ad90-5600d2c50a82a%22	http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/SantoshKushwaha/Desktop/HostelDashboard/192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/fonts/fontawesome-webfontba72-2.html	(from http://192.241.236.31/themes/preview/smartadmin/1.9.x/ajax/landing/option-1/font-awesome/css/font-awesome.min.css)
